start,end,duration,pitch,velocity,instrument,instr program,midi channel
22.25,22.5,0.25,42,80,Drumset,0,9
22.75,23.0,0.25,42,80,Drumset,0,9
22.5,23.0,0.5,36,80,Drumset,0,9
23.0,23.5,0.5,39,80,Drumset,0,9
23.25,23.5,0.25,42,80,Drumset,0,9
23.25,23.5,0.25,36,80,Drumset,0,9
23.5,23.75,0.25,36,80,Drumset,0,9
23.75,24.0,0.25,42,80,Drumset,0,9
23.75,24.0,0.25,36,80,Drumset,0,9
24.0,24.5,0.5,39,80,Drumset,0,9
24.25,24.5,0.25,42,80,Drumset,0,9
24.75,25.0,0.25,42,80,Drumset,0,9
24.5,25.0,0.5,36,80,Drumset,0,9
25.0,25.5,0.5,39,80,Drumset,0,9
25.25,25.5,0.25,42,80,Drumset,0,9
25.25,25.5,0.25,36,80,Drumset,0,9
25.75,26.0,0.25,36,80,Drumset,0,9
25.75,26.0,0.25,42,80,Drumset,0,9
26.0,26.5,0.5,39,80,Drumset,0,9
26.25,26.5,0.25,42,80,Drumset,0,9
26.75,27.0,0.25,42,80,Drumset,0,9
26.5,27.0,0.5,36,80,Drumset,0,9
27.0,27.5,0.5,39,80,Drumset,0,9
27.25,27.5,0.25,42,80,Drumset,0,9
27.25,27.5,0.25,36,80,Drumset,0,9
27.5,27.75,0.25,36,80,Drumset,0,9
27.75,28.0,0.25,42,80,Drumset,0,9
27.75,28.0,0.25,36,80,Drumset,0,9
28.25,28.5,0.25,42,80,Drumset,0,9
28.0,28.5,0.5,39,80,Drumset,0,9
28.75,29.0,0.25,42,80,Drumset,0,9
28.5,29.0,0.5,36,80,Drumset,0,9
29.0,29.5,0.5,39,80,Drumset,0,9
29.25,29.5,0.25,42,80,Drumset,0,9
29.25,29.5,0.25,36,80,Drumset,0,9
29.75,30.0,0.25,36,80,Drumset,0,9
29.75,30.0,0.25,42,80,Drumset,0,9
30.0,30.5,0.5,39,80,Drumset,0,9
30.25,30.5,0.25,42,80,Drumset,0,9
30.75,31.0,0.25,42,80,Drumset,0,9
30.5,31.0,0.5,36,80,Drumset,0,9
31.0,31.5,0.5,39,80,Drumset,0,9
31.25,31.5,0.25,42,80,Drumset,0,9
31.25,31.5,0.25,36,80,Drumset,0,9
31.5,31.75,0.25,36,80,Drumset,0,9
31.75,32.0,0.25,42,80,Drumset,0,9
31.75,32.0,0.25,36,80,Drumset,0,9
32.0,32.5,0.5,39,80,Drumset,0,9
32.25,32.5,0.25,42,80,Drumset,0,9
32.5,32.75,0.25,36,80,Drumset,0,9
32.5,32.75,0.25,49,80,Drumset,0,9
0.0,0.5,0.5,69,0,shadow,1,1
